,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
348,942830,"September 26, 2017",Maryland,Baltimore,3200 block of Lyndale Ave,2,2
349,941144,"September 24, 2017",Maryland,Baltimore,500 block of E. Patapsco Avenue,0,4
350,940554,"September 24, 2017",Tennessee,Antioch,3890 Pin Hook Rd,1,8
351,940644,"September 24, 2017",New York,Syracuse,1226 E Fayette St,0,4
352,1974755,"September 24, 2017",Pennsylvania,Philadelphia,3400 block of H St,0,4
353,941257,"September 24, 2017",New Jersey,Mays Landing,6000 block of Hoover Dr,1,3
354,939834,"September 23, 2017",California,Bakersfield,818 Real Rd,1,4
355,940068,"September 23, 2017",Illinois,Danville,Seminary St and Jackson St,0,5
356,940142,"September 23, 2017",Connecticut,Hartford,1164 Albany Ave,2,2
357,939482,"September 20, 2017",Indiana,Gary,4300 block of 23rd Ct,0,5
358,936028,"September 17, 2017",Michigan,Detroit,5000 block of Stanton Street,1,3
359,935928,"September 17, 2017",Virginia,Petersburg,300 Mistletoe St,1,4
360,934036,"September 16, 2017",South Carolina,Columbia,920 Lady Street,0,8
361,933957,"September 15, 2017",Illinois,Chicago,4700 block of S Fairfield Ave,4,0
362,932526,"September 13, 2017",Tennessee,Memphis,1000 block of Morehead St,1,5
363,932181,"September 13, 2017",Washington,Rockford,14626 S Jackson Rd,1,3
364,932906,"September 13, 2017",Pennsylvania,York,400 block of S Duke St,0,4
365,932619,"September 13, 2017",Pennsylvania,Philadelphia,3100 block of N 2nd St,0,4
366,930569,"September 10, 2017",Texas,Plano,1712 West Spring Creek Parkway,9,1
367,930266,"September 10, 2017",Louisiana,New Orleans,2101 N Claiborne Ave,1,3
368,931139,"September 9, 2017",Alabama,Selma,Kings Bend Road,0,4
369,928380,"September 6, 2017",Illinois,Chicago,2700 block of Madison,0,4
370,927277,"September 4, 2017",Illinois,Bellwood,1000 block of Bellwood Ave,0,4
371,926766,"September 3, 2017",California,Inglewood,10100 block of S Firmona Ave,2,3
372,925809,"September 2, 2017",Kentucky,Louisville,8008 Watterson Trl,0,4
373,925436,"September 2, 2017",Illinois,Chicago,8300 block of S Hermitage,1,3
374,922184,"August 28, 2017",New Mexico,Clovis,701 N Main St,2,4
375,921733,"August 27, 2017",California,Sacramento,7760 24th St,1,4
376,921653,"August 27, 2017",Indiana,Evansville,1127 Chestnut St,1,3
377,921289,"August 25, 2017",Florida,Gainesville,1600 NE 8th Ave,0,4
378,920513,"August 24, 2017",Missouri,Saint Louis,10400 block of Balmoral Dr,4,0
379,918204,"August 22, 2017",Illinois,Chicago,300 block of N Central Ave,0,4
380,917793,"August 21, 2017",New Jersey,Newark,Fabyan Place,0,4
381,918061,"August 21, 2017",New Jersey,Newark,700 block of S 19th St,1,3
382,917820,"August 21, 2017",North Carolina,Whitakers,980 Fishing Creek Rd,4,0
383,917713,"August 21, 2017",Maryland,Baltimore,Cottage Avenue and Park Heights Avenue,1,3
384,917838,"August 21, 2017",Tennessee,Memphis,262 Decatur St,0,4
385,916808,"August 20, 2017",New York,Brooklyn,100th St and Ave M,0,4
386,916848,"August 20, 2017",Illinois,Chicago,11901 S Loomis St,2,5
387,916551,"August 19, 2017",Ohio,Cleveland,11143 Superior Ave,1,4
388,914819,"August 16, 2017",New York,Wyandanch,Merritt Ave and 15th St,0,4
389,913924,"August 14, 2017",California,North Hollywood,Morrison St and Klump Ave,2,2
390,912805,"August 13, 2017",Pennsylvania,Philadelphia,39th St and Melon St,0,5
391,912322,"August 13, 2017",California,Sacramento,4000 Block of Martin Luther King Jr Blvd,0,4
392,912375,"August 13, 2017",Virginia,Suffolk,8700 block of Quay Rd,0,4
393,912093,"August 12, 2017",Missouri,Saint Louis,12310 Bellefontaine Rd,1,3
394,909423,"August 8, 2017",Illinois,Chicago,50 block of E 37th St,1,6
395,907555,"August 6, 2017",New York,Bronx,Wickham Ave,0,6
396,907546,"August 6, 2017",New York,Bronx,Unionport Rd,0,4
397,907857,"August 6, 2017",California,Oakland,1000 block of 106th Avenue,0,7
398,907247,"August 5, 2017",New Jersey,Lakewood,900 block of Brook Road,0,4
399,907611,"August 5, 2017",South Carolina,Allendale,300 block of Ellis St,1,3
400,906568,"August 5, 2017",Florida,Tallahassee,1939 W Tennessee St,1,3
401,906509,"August 4, 2017",Montana,Lodge Grass,200 block of North Helen Street,3,2
402,906126,"August 3, 2017",District of Columbia,Washington,3426 18th St NE,1,3
403,904329,"August 2, 2017",Maryland,Baltimore,900 block of N Broadway,0,4
404,903853,"August 1, 2017",Illinois,Chicago,800 block of N Monticello Ave,0,4
405,904106,"August 1, 2017",Washington,Toppenish,8000 Block of Lateral C Rd,0,6
406,904026,"August 1, 2017",California,Fresno,Mariposa St and A St,0,7
407,903090,"July 31, 2017",Illinois,Decatur,Jasper St and Main St,0,4
408,902187,"July 30, 2017",Texas,El Paso,1810 George Dieter Dr,1,3
409,901549,"July 30, 2017",Virginia,Norfolk,1500 block of Azalea Garden Rd,1,5
410,901083,"July 29, 2017",New York,Buffalo,200 block of Carl St,1,4
411,901000,"July 29, 2017",North Carolina,Salisbury,115 W Fisher St,2,3
412,900963,"July 28, 2017",Delaware,Wilmington,400 block of N Washington St,0,4
413,900387,"July 27, 2017",Illinois,Chicago,2000 block of E 71st St,1,4
414,898631,"July 26, 2017",North Carolina,High Point,2111 E. Green Drive,1,6
415,898448,"July 25, 2017",Florida,Jacksonville,1040 Golfair Boulevard,1,3
416,896444,"July 23, 2017",Illinois,Chicago,1500 block of East 82nd St,1,3
417,896889,"July 23, 2017",Louisiana,Baton Rouge,10360 Ave H,0,4
418,896149,"July 22, 2017",Ohio,Cincinnati,130 E Clifton Ave,0,5
419,893690,"July 19, 2017",Virginia,Richmond,2300 block of Bethel St,0,5
420,894504,"July 19, 2017",California,Los Angeles,Imperial Hwy and Broadway,1,3
421,893726,"July 18, 2017",Wisconsin,Milwaukee,3000 block of N 39th St,0,4
422,893712,"July 18, 2017",New Jersey,Trenton,Hewitt St and Division St,1,3
423,893752,"July 18, 2017",Arizona,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4
424,891291,"July 15, 2017",Pennsylvania,Philadelphia,21st and Fitzwater,1,3
425,891092,"July 15, 2017",Illinois,Chicago,12200 block of S Throop St,0,4
426,886564,"July 9, 2017",Virginia,Lawrenceville,500 block of Sturgeon Rd,0,7
427,886002,"July 8, 2017",Illinois,Alton,700 block of Oakwood Ave,0,4
428,886220,"July 8, 2017",Ohio,Cincinnati,9917 Capstan Dr,1,8
429,884764,"July 6, 2017",Mississippi,Meridian,Eighth Ave,0,4
430,883052,"July 5, 2017",Georgia,Savannah,Jefferson Street and West St. Julian Street,0,4
431,883282,"July 5, 2017",Illinois,Chicago (Roseland),11000 block of S Eberhart,2,2
432,883058,"July 5, 2017",Maine,Madison,300 block of Russell Rd,4,1
433,882665,"July 4, 2017",Florida,Orlando (Pine Castle),501 W Lancaster Rd,0,4
434,882321,"July 4, 2017",Virginia,Hampton,500 block of Patterson Ave,1,4
435,883489,"July 4, 2017",North Carolina,Raleigh,105 E South St,1,3
436,882422,"July 3, 2017",Alabama,Prattville,112 US 82,3,1
437,881921,"July 3, 2017",Michigan,Pontiac,50 block of Thorpe St,1,3
438,881700,"July 2, 2017",New Jersey,Jersey City,Wilkinson Avenue,0,4
439,880738,"July 2, 2017",South Carolina,Greenwood,SC 72 Bypass,0,4
440,879953,"July 1, 2017",Arkansas,Little Rock,220 W 6th St,0,25
441,883656,"July 1, 2017",Illinois,Momence,2727 S 13000 Rd E,0,4
442,880808,"July 1, 2017",New Jersey,Newark,Lincoln Park and Pennsylvania Avenue,2,2
443,880813,"July 1, 2017",California,Oakland,3200 Humboldt Ave,0,4
444,879412,"June 30, 2017",New York,Bronx,1650 Grand Concourse,2,6
445,877295,"June 27, 2017",Illinois,Chicago,200 block of S Lotus,0,5
446,876010,"June 25, 2017",District of Columbia,Washington,5900 block of Southern Ave SE,0,4
447,875886,"June 25, 2017",Missouri,Saint Louis,5000 block of Thekla Ave,1,3
448,874613,"June 24, 2017",Florida,Fort Lauderdale,2335 NW 16th Ct,1,4
449,875322,"June 24, 2017",New York,New York (Manhattan),114th St and Manhattan Ave,0,5
450,876076,"June 24, 2017",New Jersey,Willingboro,Pastoral Lane,0,4
451,873847,"June 22, 2017",Georgia,Atlanta,1100 block of Osborne Street,1,6
452,870095,"June 18, 2017",Missouri,Saint Louis,1900 block of N 14th St,3,2
453,870222,"June 18, 2017",District of Columbia,Washington,3100 block of Buena Vista Terrace SE,0,4
454,869877,"June 18, 2017",Illinois,Chicago,3300 block of W Crystal St,0,4
455,869968,"June 18, 2017",South Carolina,Myrtle Beach,311 N Ocean Blvd,0,7
456,869838,"June 17, 2017",Illinois,Chicago,50 block of N Latrobe Ave,0,4
457,869357,"June 17, 2017",Ohio,Columbus,6252 Busch Blvd,1,4
458,868042,"June 15, 2017",Virginia,Richmond,4053 Old Brook Road,1,3
459,868363,"June 15, 2017",New Mexico,La Madera,491 NM-111,5,0
460,866739,"June 14, 2017",Virginia,Alexandria,420 E Monroe Ave,1,5
461,868147,"June 14, 2017",Ohio,Canton,14th St NE and Gibbs Ave NE,0,4
462,866933,"June 14, 2017",California,San Francisco,720 San Bruno,4,2
463,866412,"June 13, 2017",Maryland,Baltimore,3300 block of Ayrdale Avenue,0,4
464,866448,"June 13, 2017",Maryland,Baltimore,1200 block of Bonaparte Avenue,2,2
465,869474,"June 13, 2017",Missouri,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4
466,864743,"June 11, 2017",Illinois,Chicago,3300 block of W Douglas Blvd,0,9
467,864852,"June 11, 2017",Tennessee,Chattanooga,4272 Bonny Oaks Drive,0,4
468,865371,"June 11, 2017",Texas,Houston,505 Cypress Station Dr,0,4
469,865186,"June 10, 2017",Tennessee,Memphis,571 East Street,0,4
470,864370,"June 9, 2017",Texas,Fort Worth,East Davis Avenue and New York Avenue,2,5
471,863075,"June 8, 2017",Louisiana,New Orleans,3650 Franklin Ave,0,6
472,861307,"June 6, 2017",Utah,Sandy,2232 Alta Canyon Drive,3,2
473,859875,"June 5, 2017",Florida,Orlando,2427 Forsyth Rd,6,0
474,858810,"June 3, 2017",Missouri,Saint Louis,1600 Block of Union Blvd,2,2
475,858719,"June 3, 2017",Louisiana,New Orleans,3717 Tulane Ave,3,2
476,858877,"June 2, 2017",California,Los Angeles,89th St and Broadway,1,3
477,858378,"June 2, 2017",Texas,Laredo,5301 McPherson Rd,2,3
478,857443,"June 1, 2017",Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1
479,855764,"May 30, 2017",Ohio,Middletown,1200 Elliott Dr,1,3
480,855113,"May 29, 2017",Kentucky,Louisville,231 Witherspoon St,1,3
481,853901,"May 28, 2017",Alabama,Phenix City,100 block of 6th Street South,0,12
482,853796,"May 28, 2017",New Jersey,Paterson,86 Main Street,1,5
483,853920,"May 28, 2017",Mississippi,Moss Point,6103 Hwy. 63,0,5
484,853032,"May 27, 2017",New York,New York (Manhattan),318 W 14th St,0,4
485,853119,"May 27, 2017",District of Columbia,Washington,100 block of Q St NW,1,7
486,853756,"May 27, 2017",Mississippi,Bogue Chitto,2871 Lee Dr,8,1
487,852676,"May 26, 2017",Florida,Miami,2730 NW 167th St,0,4
488,848680,"May 21, 2017",Iowa,Des Moines,4300 Beaver Dr,1,3
489,849215,"May 21, 2017",Arizona,Mesa,441 N Val Vista Dr,0,4
490,848292,"May 20, 2017",Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10
491,845364,"May 16, 2017",South Carolina,Ruffin,21785 Lowcountry Hwy,3,1
492,843078,"May 14, 2017",Arkansas,Jonesboro,311 S Main St,1,6
493,843045,"May 14, 2017",Illinois,Dolton,14112 Chicago Road,0,5
494,843172,"May 14, 2017",Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5
495,843590,"May 14, 2017",Texas,Fort Worth,8600 block of Calmont Ave,0,4
496,840339,"May 10, 2017",New Jersey,Trenton,300 block of Centre St,1,3
497,839846,"May 9, 2017",Kansas,Kansas City,1900 block of S. Boeke,3,1
498,838272,"May 7, 2017",Illinois,Chicago,2600 block of 46th Pl,2,8
499,835961,"May 4, 2017",Michigan,Flint,600 block of Copeman Boulevard,1,3
500,834832,"May 2, 2017",Florida,Jacksonville,1566 West 24th Street,1,3
501,833152,"May 1, 2017",Texas,Dallas,3200 block of Reynolds Ave,2,3
502,832679,"April 30, 2017",California,San Diego,9080 Judicial Dr,2,6
503,832528,"April 30, 2017",Kansas,Topeka,4104 SW 28th,4,1
504,833128,"April 30, 2017",Florida,Jacksonville,1200 Ken Knight Dr N,0,5
505,832309,"April 30, 2017",South Carolina,Loris,268 N Sea Green Rd,1,5
506,835459,"April 29, 2017",California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3
507,832290,"April 29, 2017",California,Sacramento,3800 block of 26th Avenue,0,5
508,831800,"April 29, 2017",California,Whittier,10000 block of Carmentia Rd,1,5
509,831667,"April 29, 2017",Maryland,Germantown,12839 Kitchen House Way,1,3
510,834788,"April 29, 2017",California,Compton,2000 Block of N Nestor Ave,0,4
511,832063,"April 29, 2017",Virginia,Virginia Beach,200 block of 18th St,0,4
512,831201,"April 28, 2017",Pennsylvania,Chester,5 E 21st St,0,4
513,830984,"April 27, 2017",New Jersey,Newark,1100 block of S Orange Ave,1,3
514,829073,"April 26, 2017",Florida,Miami,SW 264th St and 139th Ave,0,4
515,825694,"April 21, 2017",Florida,Palm Bay,2500 block of Vernon Dr,2,2
516,825111,"April 20, 2017",Kentucky,Louisville,700 block of East Jacob Street,0,4
517,821667,"April 16, 2017",California,Vallejo,110 Calhoun Street,0,4
518,821723,"April 16, 2017",North Carolina,Elizabeth City,611 S Martin St,0,4
519,821371,"April 16, 2017",Ohio,Columbus,1710 Cleveland Av,0,9
520,821640,"April 15, 2017",Illinois,Rock Falls,311 W  2nd St,0,4
521,821055,"April 15, 2017",Pennsylvania,Philadelphia,5900 block of Hammond St,0,4
522,820565,"April 15, 2017",Indiana,Indianapolis,300 block of S Meridian St,0,4
523,821400,"April 15, 2017",Alabama,Birmingham,1480 Center Point Pkwy,0,6
524,821651,"April 15, 2017",Illinois,Harvey,14600 block of Myrtle Avenue,0,4
525,822750,"April 15, 2017",California,Banning,900 block of N Allen St,0,4
526,818932,"April 13, 2017",Georgia,Atlanta,30 Anderson Ave SW,1,3
527,815227,"April 9, 2017",Texas,San Antonio,4000 block of Moss Spring Dr,1,3
528,815246,"April 9, 2017",Indiana,Fort Wayne,9439 Lima Rd,1,3
529,813877,"April 7, 2017",North Carolina,Hickory,1423 29th Ave Dr NE,3,1
530,813821,"April 7, 2017",Texas,Houston,3829 Mount Pleasant St,5,0
531,813943,"April 7, 2017",Minnesota,Saint Paul,1600 block of English St,4,1
532,814094,"April 7, 2017",Illinois,Chicago,5600 block of W Lake St,1,5
533,813028,"April 6, 2017",Louisiana,Lake Charles,2000 block of Tulip St,1,3
534,810756,"April 3, 2017",Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1
535,811089,"April 3, 2017",Texas,Lubbock,5401 Ave Q,0,7
536,809978,"April 2, 2017",Illinois,Chicago,3500 block of W Van Buren St,2,4
537,809683,"April 2, 2017",Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5
538,809815,"April 1, 2017",California,Pittsburg,100 block of Madoline Street,0,5
539,809048,"April 1, 2017",Florida,Tampa,219 S Howard Ave,1,4
540,809499,"April 1, 2017",Oklahoma,Oklahoma City,1200 block of N Woodward Avenue,2,3
541,807618,"March 30, 2017",Illinois,Chicago,2704 E 75th St,4,0
542,804115,"March 27, 2017",Florida,Sanford,209 Hays Dr,2,4
543,803689,"March 26, 2017",Ohio,Cleveland,E 75th St,2,2
544,803822,"March 26, 2017",Texas,Houston,5619 Aldine Bender Rd,2,4
545,803054,"March 26, 2017",Ohio,Cincinnati,4601 Kellogg Ave,2,15
546,802926,"March 25, 2017",Tennessee,Knoxville,Minnesota Ave,1,4
547,803460,"March 25, 2017",Michigan,Detroit,8443 Grand River Ave,1,3
548,802837,"March 25, 2017",Ohio,Cleveland,E 79th St and Woodland Ave,2,2
549,802425,"March 24, 2017",California,Fresno,300 block of South Villa Avenue,1,4
550,802240,"March 24, 2017",Missouri,Saint Louis,5100 block of Palm St,1,6
551,800363,"March 22, 2017",Wisconsin,Rothschild,1133 E Grand Ave,5,0
552,797553,"March 19, 2017",Kentucky,Louisville,1512 Portland Avenue,1,5
553,797125,"March 18, 2017",Michigan,Detroit,16000 block of Rutherford,3,2
554,794468,"March 15, 2017",Louisiana,Metairie,2508 Pasadena Ave,3,1
555,791298,"March 10, 2017",Illinois,Chicago,123 E 51st St,2,2
556,791274,"March 10, 2017",Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1
557,789798,"March 7, 2017",Illinois,Chicago,W 76th St and S May St,0,4
558,789424,"March 5, 2017",Georgia,Columbus,600 block of 32nd Street,0,4
559,787875,"March 4, 2017",Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4
560,787801,"March 4, 2017",California,Sacramento,2500 block of 33rd St,0,4
561,786876,"March 3, 2017",Pennsylvania,Philadelphia,7165 Germantown Ave,0,4
562,787435,"March 3, 2017",California,Riverside,8300 block of Trey Ave,0,5
563,785262,"February 28, 2017",Ohio,Cincinnati,1700 of Casey Dr,0,6
564,783963,"February 27, 2017",Virginia,Newport News,11810 Fountain Way,0,4
565,783623,"February 26, 2017",Indiana,Gary,1700 Grant St,1,4
566,783102,"February 25, 2017",Ohio,Warren,1564 Niles Cortland Rd SE,2,3
567,783090,"February 25, 2017",Florida,Jacksonville,3604 Moncrief Rd,1,4
568,780792,"February 22, 2017",New York,Rochester,191 Genesee St,0,4
569,780036,"February 21, 2017",Ohio,Cleveland,16700 Lorain Ave,0,4
570,779582,"February 21, 2017",Mississippi,Toomsuba,Butts Road,4,0
571,778941,"February 20, 2017",Ohio,Cleveland,1082 East 105th Street,0,5
572,778182,"February 19, 2017",Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3
573,777876,"February 18, 2017",Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4
574,777410,"February 18, 2017",Indiana,South Bend,1000 block of Yukon St,1,3
575,775903,"February 15, 2017",California,Salinas,30 Soledad Street,0,4
576,775531,"February 15, 2017",Illinois,Chicago,3949 South Albany Avenue,3,2
577,773002,"February 12, 2017",Missouri,Caruthersville,908 Truman Blvd,1,6
578,773162,"February 12, 2017",New York,Newburgh,253 South William Street,1,3
579,773908,"February 12, 2017",Florida,Greenville,Church Ave and Obadiah St,0,5
580,772753,"February 11, 2017",Illinois,Chicago,100 block of N Mayfield,1,3
581,772989,"February 11, 2017",Tennessee,Savannah,Clifton Road and Midway Drive,0,4
582,772067,"February 10, 2017",Louisiana,New Orleans,2nd St and Dryades St,1,5
583,771826,"February 9, 2017",Mississippi,Jackson,3150 Robinson Road,4,0
584,769889,"February 8, 2017",Ohio,Cleveland,16379 Euclid Ave,1,4
585,769511,"February 7, 2017",South Carolina,Columbia,5500 block of Fairfield Road,0,4
586,769859,"February 7, 2017",Arkansas,Little Rock,25 Par Drive,1,4
587,768243,"February 6, 2017",Mississippi,Yazoo City,11th Street,4,0
588,765559,"January 31, 2017",Tennessee,Memphis,1576 S White Station Rd,0,4
589,765153,"January 31, 2017",District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4
590,764020,"January 30, 2017",Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4
591,763313,"January 29, 2017",Louisiana,Shreveport,6363 Hearne Ave,1,4
592,1025158,"January 27, 2017",Washington,Bremerton,Tenino Dr W,4,0
593,761973,"January 27, 2017",Tennessee,Brownsville,221 Morgan St,0,10
594,760482,"January 26, 2017",Georgia,Albany,1510 Maryland Drive,2,3
